id	observed_phase	shard	gate	kind	test_file	test	group	signature	disposition	disposition_repository	disposition_issue	disposition_url
deterministic-186	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > keeps provider auth failure rewarm without default startup prewarm	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-187	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > keeps provider auth prewarm alive when Gmail post-ready sidecars stop	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-188	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > starts channels when channel startup is enabled	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-189	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > releases startup account starts before awaiting channel handoff	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-190	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > starts and reports plugin services after channel startup completes	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-191	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > does not start plugin services after deferred close starts during channel startup	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-192	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > stops plugin services that finish starting after deferred close begins	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-193	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > publishes plugin cleanup ownership before lazy service loading	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-194	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > forwards strict replacement cleanup through the deferred plugin service owner when it settles	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-195	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > forwards strict replacement cleanup through the deferred plugin service owner when it times out	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-196	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > fences late service capabilities when deferred ownership consumes the replacement deadline	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-197	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > reports deferred plugin services after core startup returns	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-198	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > emits a startup trace span when channel startup is skipped	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-199	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > records prepared runtime build grouping in the startup trace	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-200	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > prepares the model runtime with the active Gateway plugin registry	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-201	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > marks startup main-session orphans before model runtime and channel startup	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-202	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > skips model publication when the startup plugin generation loses ownership	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-203	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > awaits reply runtime after model publication and before channels and readiness	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-204	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > does not start channels when close begins during deferred sidecar preparation	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-205	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > marks startup main-session orphans before propagating model runtime failure	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-206	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > logs startup main-session marker failures and still starts channels	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-207	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > emits a sidecar readiness summary in startup trace details	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-208	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > runs Gmail watcher after sidecars are ready	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-209	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > does not create post-ready sidecars after close begins during channel startup	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-210	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > logs post-ready Gmail watcher failures without delaying sidecar readiness	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-211	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > cancels a post-ready Gmail watcher before the immediate starts	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-212	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > cancels a post-ready Gmail watcher after the immediate enters	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-213	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > runs Gmail model validation after sidecars are ready	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-214	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > dispatches registered gateway startup internal hooks without configured hook packs	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-215	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > cancels registered gateway startup hooks when close starts	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-216	confirm-determinism-red	agentic-control-plane-startup-core	test shard (agentic-control-plane-startup-core)	test	src/gateway/server-startup-post-attach.test.ts	gateway-server  src/gateway/server-startup-post-attach.test.ts > startGatewayPostAttachRuntime > waits for a healthy ACP runtime backend before startup identity reconcile	ambient-newer-state-db	newer schema version 16; this build supports 15 / failed to acquire plugin lifecycle lease	EXISTING_ISSUE	karmaterminal/openclaw	1311	https://github.com/karmaterminal/openclaw/issues/1311
deterministic-217	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > accepts a human child rerun with retained earlier jobs in a fresh plan	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-218	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > accepts a human child rerun with retained earlier jobs in a reused plan	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-219	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > preserves the last valid snapshot through HTTP 503: Server Error and then recovers	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-220	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > preserves the last valid snapshot through HTTP 429: API rate limit exceeded and then recovers	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-221	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > preserves the last valid snapshot through HTTP 403: secondary rate limit and then recovers	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-222	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > preserves the last valid snapshot through read ECONNRESET and then recovers	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-223	confirm-determinism-red	core-tooling-9	test shard (core-tooling-9)	test	test/scripts/full-release-validation-state.test.ts	tooling  test/scripts/full-release-validation-state.test.ts > release decision policy > preserves complete composite evidence when the run read succeeds but jobs fail	release-validation-ambient-repository	normalCi GitHub read failed: release child provenance changed: normalCi	EXISTING_ISSUE	karmaterminal/openclaw	1299	https://github.com/karmaterminal/openclaw/issues/1299
deterministic-224	confirm-determinism-red	core-unit-fast-isolated	test shard (core-unit-fast-isolated)	test	src/agents/embedded-agent-runner/run.continuation-integration.test.ts	unit-fast-isolated  src/agents/embedded-agent-runner/run.continuation-integration.test.ts > runEmbeddedAgent continuation model routing > keeps a session-pinned native model out of prepared-route materialization	locked-native-model-materialization	expected resolveModelAsync not to have been called	EXISTING_ISSUE	karmaterminal/openclaw	1308	https://github.com/karmaterminal/openclaw/issues/1308
deterministic-225	confirm-determinism-red	extension-misc	test shard (extension-misc)	test	extensions/diagnostics-otel/src/codex-dynamic-tool-origin.integration.test.ts	extension-misc  extensions/diagnostics-otel/src/codex-dynamic-tool-origin.integration.test.ts > exports Codex dynamic continuation origins through the production tool boundary	codex-dynamic-origin-turn-start	expected app-server method turn/start; saw ; mock saw	EXISTING_ISSUE	karmaterminal/openclaw	1309	https://github.com/karmaterminal/openclaw/issues/1309
load-flake-001	first-pass-red-isolated-rerun-green	agentic-gateway-core-2	test shard (agentic-gateway-core-2)	test	src/gateway/worker-environments/node-launch-adapter.test.ts	gateway-core  src/gateway/worker-environments/node-launch-adapter.test.ts > node worker launch adapter > re-arms only a settled pre-admission deadline with fresh idempotent launch identities	worker-rearm-load-flake	expected 232 to be greater than or equal to 1000	NEW_ISSUE	karmaterminal/openclaw	1314	https://github.com/karmaterminal/openclaw/issues/1314
load-flake-002	first-pass-red-isolated-rerun-green	extension-codex-surface	test shard (extension-codex-surface)	test	extensions/codex/src/session-rollout-snapshot.test.ts	extension-codex-surface  extensions/codex/src/session-rollout-snapshot.test.ts > bounded native rollout snapshot > reads immutable metadata without interpreting historical records (compressed=false)	codex-rollout-load-flake	Test timed out in 120000ms	NEW_ISSUE	karmaterminal/openclaw	1315	https://github.com/karmaterminal/openclaw/issues/1315
load-flake-003	first-pass-red-isolated-rerun-green	extension-discord	test shard (extension-discord)	test	extensions/discord/src/voice/realtime-playback-pcm.integration.test.ts	extension-discord  extensions/discord/src/voice/realtime-playback-pcm.integration.test.ts > keeps PCM marks truthful across repeated partial-frame underflows	discord-pcm-load-flake	AbortError: The operation was aborted	NEW_ISSUE	karmaterminal/openclaw	1316	https://github.com/karmaterminal/openclaw/issues/1316
load-flake-004	first-pass-red-isolated-rerun-green	extension-codex-app-server-support	test shard (extension-codex-app-server-support)	test	extensions/codex/src/app-server/remote-workspace-media.test.ts	extension-codex-app-server-support  extensions/codex/src/app-server/remote-workspace-media.test.ts > prepareCodexRemoteWorkspaceMessageMedia > shares one configured deadline across an entire attachment batch	codex-remote-media-load-flake	Codex remote workspace attachment batch timed out	NEW_ISSUE	karmaterminal/openclaw	1317	https://github.com/karmaterminal/openclaw/issues/1317
